ticket_id,created_at,priority,text,label
TKT25082904919,2025-08-29T03:51,P2,Application crashes when exporting report to PDF.,software_bug
TKT25071004920,2025-07-10T23:05,P4,Request access to shared folder and group membership update.,access_request
TKT25081404921,2025-08-14T12:40,P4,"User cannot log in, password expired and account locked. please help",password_reset
TKT25062704922,2025-06-27T02:46,P4,Request access to shared folder and group membership update.,access_request
TKT25082204923,2025-08-22T18:04,P2,"Staff member cannot log in, password expired and account locked.",password_reset
TKT25062004924,2025-06-20T06:07,P3,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25061004925,2025-06-10T18:48,P3,"Request to reset password, user failed MFA and is locked out. please help",password_reset
TKT25081304926,2025-08-13T02:46,P3,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25081804927,2025-08-18T16:52,P4,"Request to reset password, user failed MFA and is locked out. ASAP",password_reset
TKT25062804928,2025-06-28T06:07,P2,New starter needs access to finance application and mailbox. during shift change,access_request
TKT25080804929,2025-08-08T10:24,P3,"Site cannot reach internet, multiple devices affected. ASAP",network_outage
TKT25071304930,2025-07-13T09:52,P4,"Possible phishing reported, user clicked link and entered credentials. impacting multiple users",security_alert
TKT25061704931,2025-06-17T13:56,P3,Packet loss and high latency reported across region. urgent,network_outage
TKT25082604932,2025-08-26T09:01,P3,"WiFi is down in building, SSID not visible. during shift change",network_outage
TKT25062404933,2025-06-24T23:48,P3,"WiFi is down in building, SSID not visible.",network_outage
TKT25080904934,2025-08-09T02:02,P3,"WiFi is down in building, SSID not visible.",network_outage
TKT25070104935,2025-07-01T20:45,P3,"Feature not working after update, regression suspected.",software_bug
TKT25071704936,2025-07-17T18:13,P3,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25070504937,2025-07-05T14:19,P3,Request access to shared folder and group membership update. after update,access_request
TKT25082004938,2025-08-20T14:31,P4,Request access to shared folder and group membership update.,access_request
TKT25070804939,2025-07-08T19:36,P2,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25061004940,2025-06-10T00:03,P4,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25072404941,2025-07-24T12:51,P3,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25061004942,2025-06-10T11:14,P3,"Multiple failed attempts, please unlock and reset credentials. impacting multiple users",password_reset
TKT25071504943,2025-07-15T17:34,P4,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25062104944,2025-06-21T08:38,P4,"Outlook is not syncing, mailbox appears offline.",email_issue
TKT25082504945,2025-08-25T03:10,P1,"Outlook is not syncing, mailbox appears offline. after update",email_issue
TKT25080804946,2025-08-08T09:20,P3,"Feature not working after update, regression suspected. after update",software_bug
TKT25061704947,2025-06-17T02:21,P3,"User cannot log in, password expired and account locked.",password_reset
TKT25081204948,2025-08-12T16:46,P4,"Site cannot reach internet, multiple devices affected. after update",network_outage
TKT25071704949,2025-07-17T21:39,P3,VPN connection drops repeatedly after connecting. ASAP,vpn_issue
TKT25081804950,2025-08-18T15:41,P3,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25061704951,2025-06-17T03:46,P2,VPN connection drops repeatedly after connecting. after update,vpn_issue
TKT25062204952,2025-06-22T13:51,P3,"WiFi is down in building, SSID not visible. single user",network_outage
TKT25071604953,2025-07-16T16:57,P2,"Laptop will not boot, blinking power light and no display. impacting multiple users",hardware_fault
TKT25081404954,2025-08-14T11:54,P3,Device overheating and shutting down under load.,hardware_fault
TKT25070804955,2025-07-08T01:44,P3,Device overheating and shutting down under load.,hardware_fault
TKT25062604956,2025-06-26T11:47,P4,New starter needs access to finance application and mailbox. after update,access_request
TKT25063004957,2025-06-30T20:42,P3,"Employee cannot log in, password expired and account locked.",password_reset
TKT25070504958,2025-07-05T06:59,P3,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25081504959,2025-08-15T19:42,P3,"Staff member cannot log in, password expired and account locked. please help",password_reset
TKT25060404960,2025-06-04T13:57,P4,"Malware alert triggered, endpoint quarantined by AV. single user",security_alert
TKT25073004961,2025-07-30T18:41,P2,"Remote access not working, tunnel fails during handshake. impacting multiple users",vpn_issue
TKT25071104962,2025-07-11T08:12,P3,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25080804963,2025-08-08T08:07,P3,"UI freezes on save, error trace appears in logs. during shift change",software_bug
TKT25060904964,2025-06-09T20:32,P3,Request access to shared folder and group membership update. after update,access_request
TKT25070704965,2025-07-07T11:29,P3,"Possible phishing reported, user clicked link and entered credentials. impacting multiple users",security_alert
TKT25071304966,2025-07-13T07:21,P2,New starter needs access to finance application and mailbox. single user,access_request
TKT25060104967,2025-06-01T19:41,P4,VPN connection drops repeatedly after connecting. during shift change,vpn_issue
TKT25082604968,2025-08-26T09:27,P4,"User cannot log in, password expired and account locked. urgent",password_reset
TKT25072804969,2025-07-28T19:25,P3,VPN connection drops repeatedly after connecting. impacting multiple users,vpn_issue
TKT25062504970,2025-06-25T23:58,P4,"User cannot log in, password expired and account locked.",password_reset
TKT25071904971,2025-07-19T12:10,P4,"Outlook is not syncing, mailbox appears offline. urgent",email_issue
TKT25072604972,2025-07-26T02:28,P4,Request access to shared folder and group membership update. after update,access_request
TKT25071004973,2025-07-10T16:35,P3,"Keyboard keys not responding, trackpad intermittent. single user",hardware_fault
TKT25072804974,2025-07-28T04:56,P3,"Laptop will not boot, blinking power light and no display. please help",hardware_fault
TKT25061604975,2025-06-16T13:08,P4,Device overheating and shutting down under load. after update,hardware_fault
TKT25060404976,2025-06-04T02:23,P4,"WiFi is down in building, SSID not visible.",network_outage
TKT25071904977,2025-07-19T09:08,P3,"WiFi is down in building, SSID not visible.",network_outage
TKT25060904978,2025-06-09T01:48,P4,Please provision role-based access for project workspace. since this morning,access_request
TKT25082504979,2025-08-25T01:03,P3,"Suspicious login detected from unknown location, please investigate. since this morning",security_alert
TKT25062704980,2025-06-27T11:16,P3,"Multiple failed attempts, please unlock and reset credentials. single user",password_reset
TKT25072104981,2025-07-21T18:15,P3,"Request to reset password, user failed MFA and is locked out. during shift change",password_reset
TKT25071004982,2025-07-10T14:11,P4,"Outlook is not syncing, mailbox appears offline. impacting multiple users",email_issue
TKT25082404983,2025-08-24T10:09,P3,"Multiple failed attempts, please unlock and reset credentials.",password_reset
TKT25062604984,2025-06-26T12:15,P3,Packet loss and high latency reported across region. impacting multiple users,network_outage
TKT25061004985,2025-06-10T06:56,P2,Please provision role-based access for project workspace.,access_request
TKT25080504986,2025-08-05T08:11,P4,New starter needs access to finance application and mailbox. ASAP,access_request
TKT25062804987,2025-06-28T20:31,P4,"Possible phishing reported, user clicked link and entered credentials.",security_alert
TKT25073104988,2025-07-31T22:47,P3,"Emails are delayed, users report messages stuck in outbox.",email_issue
TKT25061104989,2025-06-11T21:21,P3,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25071404990,2025-07-14T23:12,P3,"Site cannot reach internet, multiple devices affected.",network_outage
TKT25082604991,2025-08-26T17:30,P3,"Site cannot reach internet, multiple devices affected. ASAP",network_outage
TKT25060704992,2025-06-07T02:21,P3,"Unable to authenticate to VPN, error code 691 appears. urgent",vpn_issue
TKT25070304993,2025-07-03T01:23,P2,"Unable to authenticate to VPN, error code 691 appears. single user",vpn_issue
TKT25082704994,2025-08-27T13:48,P4,"Malware alert triggered, endpoint quarantined by AV. after update",security_alert
TKT25080704995,2025-08-07T12:44,P3,"Keyboard keys not responding, trackpad intermittent.",hardware_fault
TKT25060304996,2025-06-03T06:13,P4,Application crashes when exporting report to PDF.,software_bug
TKT25080504997,2025-08-05T17:31,P4,"Feature not working after update, regression suspected. after update",software_bug
TKT25082804998,2025-08-28T19:22,P2,"Site cannot reach internet, multiple devices affected. since this morning",network_outage
TKT25061004999,2025-06-10T11:20,P2,Application crashes when exporting report to PDF.,software_bug
TKT25072805000,2025-07-28T21:57,P3,"Feature not working after update, regression suspected. urgent",software_bug
TKT25082805001,2025-08-28T00:08,P2,"Employee cannot log in, password expired and account locked.",password_reset
TKT25081005002,2025-08-10T09:37,P1,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25061605003,2025-06-16T02:59,P4,"Remote access not working, tunnel fails during handshake.",vpn_issue
TKT25081705004,2025-08-17T03:51,P3,Device overheating and shutting down under load.,hardware_fault
TKT25080605005,2025-08-06T03:48,P4,Request access to shared folder and group membership update. urgent,access_request
TKT25072805006,2025-07-28T08:26,P1,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25060805007,2025-06-08T04:50,P4,"Outlook is not syncing, mailbox appears offline. ASAP",email_issue
TKT25061705008,2025-06-17T16:30,P1,"Outlook is not syncing, mailbox appears offline. impacting multiple users",email_issue
TKT25082905009,2025-08-29T19:04,P4,"Request to reset password, user failed MFA and is locked out.",password_reset
TKT25061205010,2025-06-12T09:19,P4,"User cannot log in, password expired and account locked. impacting multiple users",password_reset
TKT25062305011,2025-06-23T04:40,P3,"UI freezes on save, error trace appears in logs. during shift change",software_bug
TKT25060605012,2025-06-06T02:49,P2,"Laptop will not boot, blinking power light and no display.",hardware_fault
TKT25061905013,2025-06-19T11:35,P2,"WiFi is down in building, SSID not visible. please help",network_outage
TKT25071405014,2025-07-14T15:00,P3,"Emails are delayed, users report messages stuck in outbox. impacting multiple users",email_issue
TKT25082005015,2025-08-20T14:59,P4,"User cannot log in, password expired and account locked.",password_reset
TKT25080205016,2025-08-02T17:25,P4,VPN connection drops repeatedly after connecting.,vpn_issue
TKT25080805017,2025-08-08T06:27,P2,"Laptop will not boot, blinking power light and no display. impacting multiple users",hardware_fault
TKT25081205018,2025-08-12T20:54,P3,"Malware alert triggered, endpoint quarantined by AV.",security_alert
TKT25062805019,2025-06-28T04:33,P3,Request access to shared folder and group membership update. during shift change,access_request
TKT25060505020,2025-06-05T23:23,P4,"UI freezes on save, error trace appears in logs. after update",software_bug
TKT25071205021,2025-07-12T01:38,P3,"Keyboard keys not responding, trackpad intermittent. single user",hardware_fault
